"Result.Label-Analysis-2"
"Area","BaryCenterX","BaryCenterY","Mean","EqDiameter","index"
0.00159601,1.85912,3.56483,1,0.0450789,338
0.000383043,2.82181,3.55556,1,0.0220841,339
6.38406e-05,3.06018,3.54757,1,0.00901578,340
0.00165985,5.06168,3.57154,1,0.0459717,341
0.00242594,5.1275,3.57091,1,0.055577,342
0.000127681,5.26942,3.55556,1,0.0127502,343
0.000127681,4.32261,3.56755,1,0.0127502,344
0.00217058,3.08932,3.60374,1,0.0525706,345
0.000191522,2.87375,3.59019,1,0.0156158,346
0.000446884,4.11487,3.59323,1,0.0238535,347
0.000127681,4.33859,3.59152,1,0.0127502,348
0.00280899,4.95091,3.61059,1,0.0598039,349
0.000446884,1.78406,3.6035,1,0.0238535,350
0.000319203,3.02343,3.61309,1,0.0201599,351
0.000319203,3.15926,3.61309,1,0.0201599,352
6.38406e-05,3.18802,3.61149,1,0.00901578,353
0.000319203,4.06852,3.61469,1,0.0201599,354
6.38406e-05,4.14683,3.61149,1,0.00901578,355
0.000127681,4.36256,3.61549,1,0.0127502,356
0.000191522,4.26934,3.62481,1,0.0156158,357
0.000127681,4.31062,3.61948,1,0.0127502,358
0.000319203,1.64115,3.64505,1,0.0201599,359
0.000127681,2.95631,3.63946,1,0.0127502,360
0.000255362,4.15482,3.63946,1,0.0180316,361
0.00402196,5.03093,3.66121,1,0.0715606,362
0.000638406,4.10128,3.65144,1,0.0285104,363
0.000574565,1.60333,3.66387,1,0.0270473,364
0.000383043,3.13875,3.6581,1,0.0220841,365
0.000255362,2.99227,3.66343,1,0.0180316,366
0.000446884,3.05219,3.66742,1,0.0238535,367
6.38406e-05,4.05095,3.65943,1,0.00901578,368
6.38406e-05,4.20276,3.65943,1,0.00901578,369
0.00165985,1.77717,3.6874,1,0.0459717,370
0.000255362,1.66592,3.67941,1,0.0180316,371
0.000702246,2.9752,3.7081,1,0.029902,372
0.000255362,3.04021,3.71137,1,0.0180316,373
0.000191522,4.17612,3.71004,1,0.0156158,374
6.38406e-05,4.57829,3.71536,1,0.00901578,375
0.000383043,1.61399,3.73001,1,0.0220841,376
0.000127681,2.85644,3.72735,1,0.0127502,377
6.38406e-05,3.09214,3.72335,1,0.00901578,378
0.00146833,4.11799,3.7376,1,0.0432382,379
0.000638406,1.70188,3.74333,1,0.0285104,380
6.38406e-05,3.06018,3.73134,1,0.00901578,381
6.38406e-05,2.68465,3.73933,1,0.00901578,382
0.000127681,2.73259,3.74333,1,0.0127502,383
0.000191522,4.03763,3.742,1,0.0156158,384
6.38406e-05,4.56231,3.73933,1,0.00901578,385
0.000127681,4.62623,3.74333,1,0.0127502,386
6.38406e-05,2.46892,3.74732,1,0.00901578,387
0.000127681,2.63671,3.75132,1,0.0127502,388
0.000255362,3.02822,3.75132,1,0.0180316,389
0.000191522,4.51969,3.75265,1,0.0156158,390
0.0026813,5.4395,3.76901,1,0.058429,391
0.000383043,2.76855,3.75931,1,0.0220841,392
0.000383043,2.98694,3.76197,1,0.0220841,393
0.000383043,4.17745,3.76464,1,0.0220841,394
0.000383043,4.06693,3.7673,1,0.0220841,395
0.000702246,1.75999,3.78509,1,0.029902,396
0.00319203,5.31049,3.79383,1,0.0637512,397
6.38406e-05,2.85244,3.77928,1,0.00901578,398
0.000446884,5.65238,3.79298,1,0.0238535,399
0.000255362,5.68291,3.78727,1,0.0180316,400
0.000766087,5.73751,3.7926,1,0.0312316,401
0.000191522,2.79118,3.7926,1,0.0156158,402
0.000255362,4.07891,3.79127,1,0.0180316,403
0.000127681,4.47442,3.79926,1,0.0127502,404
6.38406e-05,5.80076,3.79526,1,0.00901578,405
0.000766087,2.73059,3.81391,1,0.0312316,406
0.000766087,4.13351,3.81391,1,0.0312316,407
0.000127681,2.78453,3.81923,1,0.0127502,408
0.000255362,4.31062,3.83921,1,0.0180316,409
0.00223442,5.41222,3.85462,1,0.0533381,410
6.38406e-05,4.07492,3.8432,1,0.00901578,411
0.00261746,5.28628,3.85763,1,0.0577292,412
0.00102145,5.51012,3.85569,1,0.0360631,413
0.00357507,1.83542,3.8793,1,0.0674679,414
0.000127681,4.39052,3.85519,1,0.0127502,415
0.000702246,4.20639,3.87589,1,0.029902,416
0.000510725,4.26767,3.86618,1,0.0255005,417
0.000510725,2.76855,3.89214,1,0.0255005,418
0.00427732,5.38695,3.91607,1,0.0737974,419
0.000893768,5.72314,3.89514,1,0.033734,420
0.000702246,2.84881,3.91148,1,0.029902,421
0.000127681,4.1708,3.91112,1,0.0127502,422
0.000127681,4.20276,3.91112,1,0.0127502,423
0.0023621,1.87809,3.9393,1,0.0548409,424
0.000510725,5.58403,3.9241,1,0.0255005,425
0.000510725,2.7236,3.9301,1,0.0255005,426
0.000127681,2.82847,3.9271,1,0.0127502,427
0.000319203,4.22033,3.9279,1,0.0201599,428
0.00165985,5.27526,3.93509,1,0.0459717,429
0.00293667,5.47421,3.95142,1,0.061148,430
6.38406e-05,2.78053,3.93109,1,0.00901578,431
6.38406e-05,4.29065,3.94707,1,0.00901578,432
0.000319203,4.36096,3.95506,1,0.0201599,433
6.38406e-05,5.6889,3.94707,1,0.00901578,434
0.000255362,4.31062,3.96305,1,0.0180316,435
0.000957609,1.77538,3.97637,1,0.034918,436
6.38406e-05,2.66867,3.96305,1,0.00901578,437
0.000127681,2.81649,3.96305,1,0.0127502,438
6.38406e-05,2.85244,3.96305,1,0.00901578,439
6.38406e-05,5.06568,3.96305,1,0.00901578,440
6.38406e-05,5.62498,3.96305,1,0.00901578,441
0.000127681,4.81399,3.97903,1,0.0127502,442
6.38406e-05,4.92186,3.97903,1,0.00901578,443
0.00325587,5.32355,4.003,1,0.0643856,444
0.000255362,2.59276,3.99501,1,0.0180316,445
0.000319203,2.81089,3.99182,1,0.0201599,446
0.000255362,4.2467,3.99102,1,0.0180316,447
0.000510725,4.44645,3.99102,1,0.0255005,448
0.000255362,4.76206,3.98902,1,0.0180316,449
6.38406e-05,4.27467,3.99501,1,0.00901578,450
0.000191522,4.33859,4.003,1,0.0156158,451
0.000191522,4.37587,4.00034,1,0.0156158,452
0.000127681,4.55032,3.99501,1,0.0127502,453
0.000255362,4.6462,3.99901,1,0.0180316,454
0.000127681,2.42497,4.003,1,0.0127502,455
0.000255362,2.46492,4.007,1,0.0180316,456
0.000255362,2.68864,4.007,1,0.0180316,457
0.000255362,2.77654,4.007,1,0.0180316,458
6.38406e-05,4.30663,4.003,1,0.00901578,459
0.000191522,4.68482,4.00833,1,0.0156158,460
0.000127681,4.8859,4.003,1,0.0127502,461
6.38406e-05,4.95382,4.003,1,0.00901578,462
0.00261746,1.81608,4.0373,1,0.0577292,463
0.00217058,1.92231,4.02979,1,0.0525706,464
6.38406e-05,2.71661,4.01099,1,0.00901578,465
0.000127681,4.59826,4.01099,1,0.0127502,466
0.000127681,5.05369,4.01099,1,0.0127502,467
0.000446884,4.73809,4.02697,1,0.0238535,468
6.38406e-05,2.82847,4.02697,1,0.00901578,469
0.000574565,4.38298,4.03763,1,0.0270473,470
0.000127681,2.26917,4.03896,1,0.0127502,471
6.38406e-05,2.67666,4.03496,1,0.00901578,472
6.38406e-05,4.33859,4.03496,1,0.00901578,473
0.000191522,4.81266,4.04029,1,0.0156158,474
0.000127681,2.49688,4.04295,1,0.0127502,475
0.000446884,4.44931,4.04866,1,0.0238535,476
0.000127681,2.82448,4.05095,1,0.0127502,477
0.000255362,5.71487,4.05894,1,0.0180316,478
0.000191522,4.38919,4.0616,1,0.0156158,479
0.000191522,2.51952,4.07225,1,0.0156158,480
0.000510725,2.74258,4.07791,1,0.0255005,481
0.00229826,1.96266,4.10266,1,0.0540947,482
0.000255362,2.79651,4.08091,1,0.0180316,483
0.000383043,4.48107,4.08157,1,0.0220841,484
0.000446884,1.67676,4.09432,1,0.0238535,485
0.000191522,2.57013,4.08557,1,0.0156158,486
6.38406e-05,2.63671,4.0909,1,0.00901578,487
0.000127681,1.57404,4.10288,1,0.0127502,488
0.000127681,2.72061,4.10688,1,0.0127502,489
0.00344739,1.8818,4.16429,1,0.0662522,490
0.000446884,2.76455,4.13884,1,0.0238535,491
0.000766087,2.82448,4.13484,1,0.0312316,492
0.000255362,4.40251,4.13484,1,0.0180316,493
0.000127681,4.43846,4.13884,1,0.0127502,494
0.000383043,4.49972,4.14816,1,0.0220841,495
0.00102145,5.72735,4.16131,1,0.0360631,496
0.000383043,3.02689,4.18012,1,0.0220841,497
0.000255362,3.13609,4.17479,1,0.0180316,498
0.000383043,1.80308,4.19077,1,0.0220841,499
0.00178754,1.95527,4.19619,1,0.047707,500
0.000255362,2.99227,4.18278,1,0.0180316,501
0.000766087,3.09813,4.1901,1,0.0312316,502
6.38406e-05,3.16405,4.17879,1,0.00901578,503
6.38406e-05,4.3306,4.17879,1,0.00901578,504
0.000383043,3.19868,4.19876,1,0.0220841,505
0.000446884,4.36256,4.19477,1,0.0238535,506
0.000446884,4.45273,4.19134,1,0.0238535,507
0.000127681,4.5703,4.19077,1,0.0127502,508
6.38406e-05,5.64096,4.18678,1,0.00901578,509
0.000191522,4.28532,4.20009,1,0.0156158,510
0.000319203,2.9611,4.20915,1,0.0201599,511
0.000383043,3.03887,4.2214,1,0.0220841,512
0.000255362,3.15406,4.21874,1,0.0180316,513
0.000319203,4.32261,4.22673,1,0.0201599,514
0.000255362,4.49439,4.22273,1,0.0180316,515
6.38406e-05,5.6889,4.21874,1,0.00901578,516
0.000574565,3.08504,4.23738,1,0.0270473,517
0.000383043,3.18136,4.23338,1,0.0220841,518
0.000255362,4.39651,4.22872,1,0.0180316,519
0.000574565,1.7729,4.24537,1,0.0270473,520
0.000638406,1.83691,4.2491,1,0.0285104,521
0.000446884,2.93462,4.24271,1,0.0238535,522
0.000255362,4.34458,4.24271,1,0.0180316,523
0.000255362,2.98428,4.2467,1,0.0180316,524
0.000255362,3.14408,4.2467,1,0.0180316,525
